Category,department,Year,MHT_CET_Percentile,Collage_name
OBC,Electronics and TeleCommunication Engineering,2022,94.07,B.R.A.C.T's Vishwakarma Institute of Information Technology Kondhwa (Bk.) Pune (Survey No.2/3/4 Kondhwa (Bk.) Pune  48)
SC,Electronics and TeleCommunication Engineering,2022,88.6,B.R.A.C.T's Vishwakarma Institute of Information Technology Kondhwa (Bk.) Pune (Survey No.2/3/4 Kondhwa (Bk.) Pune  48)
ST,Electronics and TeleCommunication Engineering,2022,6.97,B.R.A.C.T's Vishwakarma Institute of Information Technology Kondhwa (Bk.) Pune (Survey No.2/3/4 Kondhwa (Bk.) Pune  48)
NT,Electronics and TeleCommunication Engineering,2022,93.94,B.R.A.C.T's Vishwakarma Institute of Information Technology Kondhwa (Bk.) Pune (Survey No.2/3/4 Kondhwa (Bk.) Pune  48)
VJNT,Electronics and TeleCommunication Engineering,2022,88.49,B.R.A.C.T's Vishwakarma Institute of Information Technology Kondhwa (Bk.) Pune (Survey No.2/3/4 Kondhwa (Bk.) Pune  48)
EWS,Electronics and TeleCommunication Engineering,2022,94.97,B.R.A.C.T's Vishwakarma Institute of Information Technology Kondhwa (Bk.) Pune (Survey No.2/3/4 Kondhwa (Bk.) Pune  48)
TFWS,Electronics and TeleCommunication Engineering,2022,96.6,B.R.A.C.T's Vishwakarma Institute of Information Technology Kondhwa (Bk.) Pune (Survey No.2/3/4 Kondhwa (Bk.) Pune  48)
OPEN,Mechanical Engineering,2022,87.25,B.R.A.C.T's Vishwakarma Institute of Information Technology Kondhwa (Bk.) Pune (Survey No.2/3/4 Kondhwa (Bk.) Pune  48)
OBC,Mechanical Engineering,2022,83.68,B.R.A.C.T's Vishwakarma Institute of Information Technology Kondhwa (Bk.) Pune (Survey No.2/3/4 Kondhwa (Bk.) Pune  48)
SC,Mechanical Engineering,2022,72.77,B.R.A.C.T's Vishwakarma Institute of Information Technology Kondhwa (Bk.) Pune (Survey No.2/3/4 Kondhwa (Bk.) Pune  48)
ST,Mechanical Engineering,2022,18.84,B.R.A.C.T's Vishwakarma Institute of Information Technology Kondhwa (Bk.) Pune (Survey No.2/3/4 Kondhwa (Bk.) Pune  48)
NT,Mechanical Engineering,2022,84.38,B.R.A.C.T's Vishwakarma Institute of Information Technology Kondhwa (Bk.) Pune (Survey No.2/3/4 Kondhwa (Bk.) Pune  48)
VJNT,Mechanical Engineering,2022,76.69,B.R.A.C.T's Vishwakarma Institute of Information Technology Kondhwa (Bk.) Pune (Survey No.2/3/4 Kondhwa (Bk.) Pune  48)
EWS,Mechanical Engineering,2022,83.44,B.R.A.C.T's Vishwakarma Institute of Information Technology Kondhwa (Bk.) Pune (Survey No.2/3/4 Kondhwa (Bk.) Pune  48)
TFWS,Mechanical Engineering,2022,90.77,B.R.A.C.T's Vishwakarma Institute of Information Technology Kondhwa (Bk.) Pune (Survey No.2/3/4 Kondhwa (Bk.) Pune  48)
OPEN,Civil Engineering,2022,13.77,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
SC,Civil Engineering,2022,3.59,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
EWS,Civil Engineering,2022,51.67,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
OPEN,Computer Engineering,2022,84.86,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
OBC,Computer Engineering,2022,83.89,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
SC,Computer Engineering,2022,69.6,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
ST,Computer Engineering,2022,32.26,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
NT,Computer Engineering,2022,84.08,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
VJNT,Computer Engineering,2022,73.57,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
EWS,Computer Engineering,2022,85.79,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
TFWS,Computer Engineering,2022,89.95,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
OPEN,Information Technology,2022,81.83,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
OBC,Information Technology,2022,80.63,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
SC,Information Technology,2022,63.08,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
ST,Information Technology,2022,26.9,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
NT,Information Technology,2022,81.03,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
VJNT,Information Technology,2022,64.06,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
EWS,Information Technology,2022,83.24,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
TFWS,Information Technology,2022,87.28,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
OPEN,Electronics and TeleCommunication Engineering,2022,67.48,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
OBC,Electronics and TeleCommunication Engineering,2022,60.73,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
SC,Electronics and TeleCommunication Engineering,2022,33.5,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
NT,Electronics and TeleCommunication Engineering,2022,63.54,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
EWS,Electronics and TeleCommunication Engineering,2022,71.64,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
TFWS,Electronics and TeleCommunication Engineering,2022,78.28,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
OPEN,Mechanical Engineering,2022,12.75,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
OBC,Mechanical Engineering,2022,3.5,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
SC,Mechanical Engineering,2022,2.5,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
NT,Mechanical Engineering,2022,1.21,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
EWS,Mechanical Engineering,2022,2.8,Zeal Education Society's Dyanganga College of Engineering & Reserch Narhe Ambegaon. (S.No. 39 Ambegaon-Dhayri Road Narhe Pune- 411041).
OPEN,Civil Engineering,2022,8.59,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
EWS,Civil Engineering,2022,25.31,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
OPEN,Computer Engineering,2022,83.32,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
OBC,Computer Engineering,2022,82.4,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
SC,Computer Engineering,2022,66.21,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
ST,Computer Engineering,2022,21.88,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
NT,Computer Engineering,2022,78.35,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
VJNT,Computer Engineering,2022,63.05,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
EWS,Computer Engineering,2022,83.4,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
TFWS,Computer Engineering,2022,88.6,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
OPEN,Information Technology,2022,81.63,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
OBC,Information Technology,2022,80.62,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
SC,Information Technology,2022,63.71,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
NT,Information Technology,2022,78.28,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
VJNT,Information Technology,2022,75.84,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
EWS,Information Technology,2022,83.32,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
TFWS,Information Technology,2022,87.02,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
OPEN,Electronics and TeleCommunication Engineering,2022,67.28,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
OBC,Electronics and TeleCommunication Engineering,2022,60.08,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
SC,Electronics and TeleCommunication Engineering,2022,29.35,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
NT,Electronics and TeleCommunication Engineering,2022,61.66,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
EWS,Electronics and TeleCommunication Engineering,2022,67.44,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
TFWS,Electronics and TeleCommunication Engineering,2022,74.52,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
OPEN,Mechanical Engineering,2022,10,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
EWS,Mechanical Engineering,2022,14.93,Dhole Patil Education Society Dhole Patil College of Engineering WagholiTaluka Haveli. - (1284 Ubale Nagar Wagholi Pune- 412047)
OPEN,Computer Engineering,2022,89.91,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
OBC,Computer Engineering,2022,87.79,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
SC,Computer Engineering,2022,79.53,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
ST,Computer Engineering,2022,6.37,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
NT,Computer Engineering,2022,85.6,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
VJNT,Computer Engineering,2022,79.47,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
EWS,Computer Engineering,2022,90.67,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
TFWS,Computer Engineering,2022,94.47,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
OPEN,Information Technology,2022,88.66,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
OBC,Information Technology,2022,87.41,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
SC,Information Technology,2022,66.21,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
NT,Information Technology,2022,84.14,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
VJNT,Information Technology,2022,78.66,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
EWS,Information Technology,2022,88.96,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
TFWS,Information Technology,2022,91.25,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
OPEN,Electronics and TeleCommunication Engineering,2022,80.63,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
OBC,Electronics and TeleCommunication Engineering,2022,78.66,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
SC,Electronics and TeleCommunication Engineering,2022,44.74,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
NT,Electronics and TeleCommunication Engineering,2022,75.48,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
EWS,Electronics and TeleCommunication Engineering,2022,81.4,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
TFWS,Electronics and TeleCommunication Engineering,2022,83.24,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
OPEN,Mechanical Engineering,2022,23.12,Nutan Maharashtra Vidya Prasarak Mandal Nutan Maharashtra Institute of Technology Vishnupuri Maval - (Vishnupuri Talegaon Station Taluka Mavel Dist. Pune)
